PackageContainer_ID,Brand_ID,Container_Size,Unit_Price,Container_Type
12888,6028,,10.0,Unit-Priced
12889,6029,,10.0,Unit-Priced
12890,6030,,5.0,Unit-Priced
12891,6031,,8.0,Unit-Priced
12892,6033,,5.0,Unit-Priced
12893,6034,,8.0,Unit-Priced
12894,6036,,4.5,Unit-Priced
12895,6037,,6.0,Unit-Priced
12896,6038,,10.0,Unit-Priced
12897,6040,,8.0,Unit-Priced
12898,6042,,5.0,Unit-Priced
12899,6043,,8.0,Unit-Priced
12900,6045,,5.5,Unit-Priced
12901,6046,,9.0,Unit-Priced
12902,6047,,10.0,Unit-Priced
12903,6052,,6.0,Unit-Priced
12904,6053,,10.0,Unit-Priced
12905,6054,,2.0,Unit-Priced
12906,6055,,2.5,Unit-Priced
12907,6056,,2.2,Unit-Priced
12908,6057,,2.1,Unit-Priced
12909,6058,,2.17,Unit-Priced
12910,6059,,2.03,Unit-Priced
12911,6060,,1.9,Unit-Priced
12912,6061,,2.15,Unit-Priced
12913,6062,,0.68,Unit-Priced
12914,6064,,2.0,Unit-Priced
12915,6065,,6.0,Unit-Priced
12916,6066,,10.0,Unit-Priced
12917,6067,,15.35,Unit-Priced
12918,6068,,20.0,Unit-Priced
12919,6069,,35.0,Unit-Priced
12920,6070,,2.0,Unit-Priced
12921,6071,,2.5,Unit-Priced
12922,6074,,20.0,Unit-Priced
12923,6075,,35.0,Unit-Priced
12924,6077,,2.5,Unit-Priced
12925,6083,,1.76,Unit-Priced
12926,6084,,1.75,Unit-Priced
12927,6085,,0.79,Unit-Priced
12928,6087,,12.03,Unit-Priced
12929,6093,,10.0,Unit-Priced
12930,6094,,18.0,Unit-Priced
12931,6095,,7.0,Unit-Priced
12932,6096,,19.0,Unit-Priced
12933,6097,,34.0,Unit-Priced
12934,6098,,2.3,Unit-Priced
12935,6100,,20.0,Unit-Priced
12936,6101,,35.0,Unit-Priced
12937,6102,,2.5,Unit-Priced
12938,6103,,3.5,Unit-Priced
12939,6105,,1.99,Unit-Priced
12940,6106,,1000.0,Unit-Priced
12941,6109,,2.0,Unit-Priced
12942,6110,,2.5,Unit-Priced
12943,6111,,0.77,Unit-Priced
12944,6116,,30.0,Unit-Priced
12945,6117,,7.04,Unit-Priced
12946,6118,,10.07,Unit-Priced
12947,6119,,7.0,Unit-Priced
12948,6120,,10.0,Unit-Priced
12949,6121,,16.0,Unit-Priced
12950,6123,,7.52,Unit-Priced
12951,6124,,10.03,Unit-Priced
12952,6125,,12.04,Unit-Priced
12953,6126,,30.0,Unit-Priced
12954,6127,,50.0,Unit-Priced
12955,6128,,40.0,Unit-Priced
12956,6129,,25.0,Unit-Priced
12957,6130,,10.0,Unit-Priced
12958,6131,,17.0,Unit-Priced
12959,6132,,9.0,Unit-Priced
12960,6133,,7.0,Unit-Priced
12961,6134,,20.0,Unit-Priced
12962,6136,,8.0,Unit-Priced
12963,6137,,10.0,Unit-Priced
12964,6140,,0.53,Unit-Priced
12965,6142,,9.0,Unit-Priced
12966,6143,,14.0,Unit-Priced
12967,6144,,12.0,Unit-Priced
12968,6145,,20.0,Unit-Priced
12969,6146,,29.81,Unit-Priced
12970,6149,,35.0,Unit-Priced
12971,6150,,50.14,Unit-Priced
12972,6153,,35.0,Unit-Priced
12973,6156,,0.71,Unit-Priced
12974,6159,,1.99,Unit-Priced
12975,6160,,17.25,Unit-Priced
12976,6162,,4.0,Unit-Priced
12977,6164,,4.02,Unit-Priced
12978,6165,,650.03,Unit-Priced
12979,6166,,1293.21,Unit-Priced
12980,6167,,12.04,Unit-Priced
12981,6169,,10.0,Unit-Priced
12982,6170,,1200.0,Unit-Priced
12983,6172,,7.07,Unit-Priced
12984,6173,,20.0,Unit-Priced
12985,6175,,2.5,Unit-Priced
12986,6176,,4.0,Unit-Priced
12987,6177,,2.5,Unit-Priced
12988,6180,,30.0,Unit-Priced
12989,6181,,6.0,Unit-Priced
12990,6183,,1.0,Unit-Priced
12991,6185,,2.0,Unit-Priced
12992,6186,,6.0,Unit-Priced
12993,6187,,2.5,Unit-Priced
12994,6188,,5.0,Unit-Priced
12995,6189,,3.0,Unit-Priced
12996,6192,,2.5,Unit-Priced
12997,6193,,6.0,Unit-Priced
12998,6194,,11.0,Unit-Priced
12999,6199,,2.75,Unit-Priced
13000,6200,,3.33,Unit-Priced
13001,6201,,5.0,Unit-Priced
13002,6202,,2.38,Unit-Priced
13003,6204,,0.8,Unit-Priced
13004,6205,,1.5,Unit-Priced
13005,6207,,3.01,Unit-Priced
13006,6208,,0.69,Unit-Priced
13007,6210,,4.58,Unit-Priced
13008,6211,,8.0,Unit-Priced
13009,6212,,8.0,Unit-Priced
13010,6213,,10.03,Unit-Priced
13011,6215,,2.25,Unit-Priced
13012,6217,,6.0,Unit-Priced
13013,6219,,6.0,Unit-Priced
13014,6221,,7.0,Unit-Priced
13015,6222,,6.0,Unit-Priced
13016,6224,,6.0,Unit-Priced
13017,6226,,8.0,Unit-Priced
13018,6227,,10.0,Unit-Priced
13019,6229,,8.5,Unit-Priced
13020,6230,,10.0,Unit-Priced
13021,6232,,5.0,Unit-Priced
13022,6233,,3.0,Unit-Priced
13023,6235,,4.0,Unit-Priced
13024,6236,,7.0,Unit-Priced
13025,6237,,12.0,Unit-Priced
13026,6239,,5.0,Unit-Priced
13027,6240,,4.5,Unit-Priced
13028,6241,,7.0,Unit-Priced
13029,6242,,8.0,Unit-Priced
13030,6243,,4.05,Unit-Priced
13031,6245,,4.0,Unit-Priced
13032,6257,,5.0,Unit-Priced
13033,6264,,23.33,Unit-Priced
13034,6270,,1.72,Unit-Priced
13035,6271,,0.63,Unit-Priced
13036,6272,,0.68,Unit-Priced
13037,6273,,12.0,Unit-Priced
13038,6276,,10.0,Unit-Priced
13039,6277,,8.0,Unit-Priced
13040,6279,,6.0,Unit-Priced
13041,6280,,4.0,Unit-Priced
13042,6281,,14.04,Unit-Priced
13043,6282,,12.04,Unit-Priced
13044,6285,,23.42,Unit-Priced
13045,6287,,6.02,Unit-Priced
13046,6289,,3.01,Unit-Priced
13047,6290,,20.0,Unit-Priced
13048,6291,,10.0,Unit-Priced
13049,6292,,2.5,Unit-Priced
13050,6296,,50.15,Unit-Priced
13051,6297,,30.1,Unit-Priced
13052,6298,,8.0,Unit-Priced
13053,6299,,10.0,Unit-Priced
13054,6300,,8.03,Unit-Priced
13055,6301,,10.03,Unit-Priced
13056,6302,,8.0,Unit-Priced
13057,6303,,10.0,Unit-Priced
13058,6305,,7.0,Unit-Priced
13059,6306,,2.0,Unit-Priced
13060,6307,,5.0,Unit-Priced
13061,6308,,6.5,Unit-Priced
13062,6311,,0.83,Unit-Priced
13063,6313,,3.0,Unit-Priced
13064,6314,,6.5,Unit-Priced
13065,6315,,12.5,Unit-Priced
13066,6320,,0.77,Unit-Priced
13067,6324,,2.23,Unit-Priced
13068,6325,,150.0,Unit-Priced
13069,6326,,250.0,Unit-Priced
13070,6328,,3.04,Unit-Priced
13071,6329,,20.0,Unit-Priced
13072,6330,,8.03,Unit-Priced
13073,6331,,18.07,Unit-Priced
13074,6333,,2.0,Unit-Priced
13075,6334,,8.0,Unit-Priced
13076,6335,,18.0,Unit-Priced
13077,6336,,2.15,Unit-Priced
13078,6337,,15.0,Unit-Priced
13079,6338,,2.5,Unit-Priced
13080,6341,,8.0,Unit-Priced
13081,6342,,1.15,Unit-Priced
13082,6344,,1.5,Unit-Priced
13083,6346,,35.0,Unit-Priced
13084,6347,,60.0,Unit-Priced
13085,6348,,10.0,Unit-Priced
13086,6349,,18.0,Unit-Priced
13087,6350,,20.0,Unit-Priced
13088,6351,,45.0,Unit-Priced
13089,6352,,45.0,Unit-Priced
13090,6354,,0.5,Unit-Priced
13091,6358,,8.0,Unit-Priced
13092,6359,,4.04,Unit-Priced
13093,6360,,6.04,Unit-Priced
13094,6361,,20.0,Unit-Priced
13095,6362,,12.0,Unit-Priced
13096,6364,,14.0,Unit-Priced
13097,6365,,7.0,Unit-Priced
13098,6366,,12.0,Unit-Priced
13099,6368,,7.5,Unit-Priced
13100,6369,,14.0,Unit-Priced
13101,6370,,18.0,Unit-Priced
13102,6371,,11.1,Unit-Priced
13103,6373,,5.79,Unit-Priced
13104,6374,,10.07,Unit-Priced
13105,6378,,4.0,Unit-Priced
13106,6379,,2.51,Unit-Priced
13107,6380,,3.0,Unit-Priced
13108,6381,,6.5,Unit-Priced
13109,6382,,12.5,Unit-Priced
13110,6384,,6.5,Unit-Priced
13111,6385,,22.0,Unit-Priced
13112,6386,,30.0,Unit-Priced
13113,6387,,13.0,Unit-Priced
13114,6388,,17.0,Unit-Priced
13115,6389,,4.01,Unit-Priced
13116,6390,,6.02,Unit-Priced
13117,6392,,4.02,Unit-Priced
13118,6393,,6.0,Unit-Priced
13119,6394,,235.0,Unit-Priced
13120,6396,,2.5,Unit-Priced
13121,6398,,2.0,Unit-Priced
13122,6399,,20.0,Unit-Priced
13123,6400,,40.0,Unit-Priced
13124,6402,,10.0,Unit-Priced
13125,6405,,3.05,Unit-Priced
13126,6406,,170.0,Unit-Priced
13127,6407,,10.0,Unit-Priced
13128,6409,,120.0,Unit-Priced
13129,6410,,50.0,Unit-Priced
13130,6413,,0.6,Unit-Priced
13131,6416,,16.0,Unit-Priced
13132,6417,,30.0,Unit-Priced
13133,6420,,7.0,Unit-Priced
13134,6421,,9.0,Unit-Priced
13135,6423,,2.0,Unit-Priced
13136,6426,,14.0,Unit-Priced
13137,6427,,30.0,Unit-Priced
13138,6428,,40.0,Unit-Priced
13139,6430,,25.0,Unit-Priced
13140,6432,,15.0,Unit-Priced
13141,6433,,4.5,Unit-Priced
13142,6434,,4.26,Unit-Priced
13143,6435,,40.0,Unit-Priced
13144,6436,,2.5,Unit-Priced
13145,6437,,7.0,Unit-Priced
13146,6438,,13.0,Unit-Priced
13147,6441,,10.03,Unit-Priced
13148,6442,,5.52,Unit-Priced
13149,6443,,500.0,Unit-Priced
13150,6444,,900.0,Unit-Priced
13151,6447,,600.0,Unit-Priced
13152,6448,,900.0,Unit-Priced
13153,6449,,500.0,Unit-Priced
13154,6450,,2.55,Unit-Priced
13155,6451,,170.0,Unit-Priced
13156,6452,,125.0,Unit-Priced
13157,6454,,50.0,Unit-Priced
13158,6456,,1.0,Unit-Priced
13159,6458,,8.0,Unit-Priced
13160,6459,,7.0,Unit-Priced
13161,6460,,9.0,Unit-Priced
13162,6462,,6.0,Unit-Priced
13163,6463,,8.0,Unit-Priced
13164,6464,,8.0,Unit-Priced
13165,6465,,10.0,Unit-Priced
13166,6466,,25.0,Unit-Priced
13167,6467,,40.0,Unit-Priced
13168,6468,,30.0,Unit-Priced
13169,6469,,40.0,Unit-Priced
13170,6470,,15.0,Unit-Priced
13171,6471,,40.0,Unit-Priced
13172,6472,,15.05,Unit-Priced
13173,6475,,10.0,Unit-Priced
13174,6477,,2.0,Unit-Priced
13175,6478,,9.0,Unit-Priced
13176,6479,,3.0,Unit-Priced
13177,6480,,150.0,Unit-Priced
13178,6481,,45.13,Unit-Priced
13179,6482,,3.0,Unit-Priced
13180,6483,,7.0,Unit-Priced
13181,6484,,9.0,Unit-Priced
13182,6486,,5.0,Unit-Priced
13183,6489,,0.78,Unit-Priced
13184,6490,,1.14,Unit-Priced
13185,6493,,6.0,Unit-Priced
13186,6494,,11.0,Unit-Priced
13187,6496,,10.0,Unit-Priced
13188,6497,,150.0,Unit-Priced
13189,6498,,50.0,Unit-Priced
13190,6499,,5.0,Unit-Priced
13191,6500,,8.0,Unit-Priced
13192,6501,,2.5,Unit-Priced
13193,6502,,3.0,Unit-Priced
13194,6503,,25.0,Unit-Priced
13195,6504,,40.0,Unit-Priced
13196,6505,,15.0,Unit-Priced
13197,6506,,30.0,Unit-Priced
13198,6507,,40.0,Unit-Priced
13199,6508,,25.0,Unit-Priced
13200,6509,,45.0,Unit-Priced
13201,6513,,2.5,Unit-Priced
13202,6514,,7.0,Unit-Priced
13203,6517,,5.0,Unit-Priced
13204,6520,,10.0,Unit-Priced
13205,6521,,6.0,Unit-Priced
13206,6522,,11.0,Unit-Priced
13207,6525,,11.0,Unit-Priced
13208,6528,,11.0,Unit-Priced
13209,6529,,0.38,Unit-Priced
13210,6530,,9.0,Unit-Priced
13211,6531,,5.0,Unit-Priced
13212,6532,,10.0,Unit-Priced
13213,6533,,35.0,Unit-Priced
13214,6534,,50.0,Unit-Priced
13215,6537,,35.0,Unit-Priced
13216,6539,,25.0,Unit-Priced
13217,6540,,40.0,Unit-Priced
13218,6541,,15.0,Unit-Priced
13219,6542,,30.0,Unit-Priced
13220,6543,,40.0,Unit-Priced
13221,6544,,30.0,Unit-Priced
13222,6545,,40.0,Unit-Priced
13223,6546,,7.0,Unit-Priced
13224,6547,,5.0,Unit-Priced
13225,6548,,6.0,Unit-Priced
13226,6549,,4.5,Unit-Priced
13227,6552,,10.18,Unit-Priced
13228,6553,,5.0,Unit-Priced
13229,6558,,5.0,Unit-Priced
13230,6559,,45.0,Unit-Priced
13231,6562,,3.39,Unit-Priced
13232,6563,,6.07,Unit-Priced
13233,6566,,20.0,Unit-Priced
13234,6567,,25.0,Unit-Priced
13235,6568,,3.0,Unit-Priced
13236,6569,,6.0,Unit-Priced
13237,6572,,25.0,Unit-Priced
13238,6573,,50.0,Unit-Priced
13239,6574,,25.0,Unit-Priced
13240,6575,,40.0,Unit-Priced
13241,6576,,25.0,Unit-Priced
13242,6577,,40.0,Unit-Priced
13243,6578,,25.0,Unit-Priced
13244,6579,,40.0,Unit-Priced
13245,6580,,20.0,Unit-Priced
13246,6581,,30.0,Unit-Priced
13247,6582,,40.0,Unit-Priced
13248,6583,,15.0,Unit-Priced
13249,6584,,25.0,Unit-Priced
13250,6585,,40.0,Unit-Priced
13251,6586,,15.0,Unit-Priced
13252,6587,,25.0,Unit-Priced
13253,6588,,40.0,Unit-Priced
13254,6589,,25.0,Unit-Priced
13255,6590,,25.0,Unit-Priced
13256,6591,,40.0,Unit-Priced
13257,6592,,15.0,Unit-Priced
13258,6593,,30.0,Unit-Priced
13259,6594,,20.0,Unit-Priced
13260,6595,,35.0,Unit-Priced
13261,6596,,10.0,Unit-Priced
13262,6597,,195.0,Unit-Priced
13263,6603,,4.75,Unit-Priced
13264,6604,,3.0,Unit-Priced
13265,6605,,8.0,Unit-Priced
13266,6606,,10.0,Unit-Priced
13267,6607,,1.0,Unit-Priced
13268,6608,,4.0,Unit-Priced
13269,6610,,50.0,Unit-Priced
13270,6611,,25.0,Unit-Priced
13271,6612,,30.0,Unit-Priced
13272,6613,,40.0,Unit-Priced
13273,6614,,10.0,Unit-Priced
13274,6615,,3.0,Unit-Priced
13275,6616,,8.06,Unit-Priced
13276,6617,,15.06,Unit-Priced
13277,6619,,0.5,Unit-Priced
13278,6620,,3.02,Unit-Priced
13279,6621,,4.5,Unit-Priced
13280,6622,,8.0,Unit-Priced
13281,6623,,12.0,Unit-Priced
13282,6624,,8.0,Unit-Priced
13283,6625,,15.0,Unit-Priced
13284,6627,,40.0,Unit-Priced
13285,6628,,40.0,Unit-Priced
13286,6632,,34.36,Unit-Priced
13287,6633,,60.0,Unit-Priced
13288,6634,,30.0,Unit-Priced
13289,6636,,2.5,Unit-Priced
13290,6638,,56.0,Unit-Priced
13291,6639,,33.0,Unit-Priced
13292,6640,,50.15,Unit-Priced
13293,6641,,30.1,Unit-Priced
13294,6642,,125.85,Unit-Priced
13295,6643,,8.03,Unit-Priced
13296,6650,,10.54,Unit-Priced
13297,6652,,5.9,Unit-Priced
13298,6653,,0.77,Unit-Priced
13299,6662,,0.52,Unit-Priced
13300,6665,,3.01,Unit-Priced
13301,6666,,5.02,Unit-Priced
13302,6671,,2.0,Unit-Priced
13303,6673,,45.15,Unit-Priced
13304,6674,,90.3,Unit-Priced
13305,6675,,48.0,Unit-Priced
13306,6677,,14.0,Unit-Priced
13307,6678,,55.0,Unit-Priced
13308,6679,,134.0,Unit-Priced
13309,6680,,134.0,Unit-Priced
13310,6681,,45.0,Unit-Priced
13311,6682,,85.0,Unit-Priced
13312,6683,,120.0,Unit-Priced
13313,6684,,50.0,Unit-Priced
13314,6685,,48.18,Unit-Priced
13315,6686,,90.34,Unit-Priced
13316,6687,,2.0,Unit-Priced
13317,6688,,5.02,Unit-Priced
13318,6689,,2.0,Unit-Priced
13319,6691,,6.5,Unit-Priced
13320,6692,,4.0,Unit-Priced
13321,6693,,0.75,Unit-Priced
13322,6700,,16.0,Unit-Priced
13323,6701,,30.0,Unit-Priced
13324,6702,,45.0,Unit-Priced
13325,6703,,30.0,Unit-Priced
13326,6704,,35.0,Unit-Priced
13327,6706,,6.0,Unit-Priced
13328,6707,,8.0,Unit-Priced
13329,6708,,10.0,Unit-Priced
13330,6711,,3.51,Unit-Priced
13331,6712,,4.52,Unit-Priced
13332,6714,,5.02,Unit-Priced
13333,6715,,8.02,Unit-Priced
13334,6716,,12.04,Unit-Priced
13335,6723,,6.0,Unit-Priced
13336,6724,,9.0,Unit-Priced
13337,6725,,5.31,Unit-Priced
13338,6726,,9.44,Unit-Priced
13339,6727,,14.17,Unit-Priced
13340,6728,,5.0,Unit-Priced
13341,6729,,8.0,Unit-Priced
13342,6730,,7.0,Unit-Priced
13343,6731,,9.0,Unit-Priced
13344,6732,,10.0,Unit-Priced
13345,6733,,13.0,Unit-Priced
13346,6734,,3.0,Unit-Priced
13347,6735,,3.5,Unit-Priced
13348,6736,,30.0,Unit-Priced
13349,6737,,50.0,Unit-Priced
13350,6738,,10.0,Unit-Priced
13351,6739,,6.0,Unit-Priced
13352,6740,,7.0,Unit-Priced
13353,6741,,8.0,Unit-Priced
13354,6742,,12.0,Unit-Priced
13355,6743,,40.0,Unit-Priced
13356,6753,,75.0,Unit-Priced
13357,6762,,20.0,Unit-Priced
13358,6763,,35.0,Unit-Priced
13359,6764,,11.81,Unit-Priced
13360,6765,,6.5,Unit-Priced
13361,6766,,7.02,Unit-Priced
13362,6767,,10.03,Unit-Priced
13363,6768,,3.01,Unit-Priced
13364,6773,,7.0,Unit-Priced
13365,6774,,12.0,Unit-Priced
13366,6775,,7.0,Unit-Priced
13367,6776,,10.0,Unit-Priced
13368,6777,,8.0,Unit-Priced
13369,6778,,2.8,Unit-Priced
13370,6787,,3.73,Unit-Priced
13371,6789,,30.0,Unit-Priced
13372,6790,,45.0,Unit-Priced
13373,6793,,0.2,Unit-Priced
13374,6794,,0.57,Unit-Priced
13375,6795,,16.25,Unit-Priced
13376,6796,,30.3,Unit-Priced
13377,6798,,5.0,Unit-Priced
13378,6799,,7.02,Unit-Priced
13379,6800,,10.03,Unit-Priced
13380,6801,,5.02,Unit-Priced
13381,6802,,8.03,Unit-Priced
13382,6804,,15.0,Unit-Priced
13383,6805,,15.0,Unit-Priced
13384,6807,,15.0,Unit-Priced
13385,6808,,3.0,Unit-Priced
13386,6810,,15.0,Unit-Priced
13387,6811,,5.0,Unit-Priced
13388,6812,,50.0,Unit-Priced
13389,6813,,75.0,Unit-Priced
13390,6814,,35.0,Unit-Priced
13391,6815,,60.0,Unit-Priced
13392,6816,,30.0,Unit-Priced
13393,6818,,8.03,Unit-Priced
13394,6820,,2.0,Unit-Priced
13395,6821,,2500.0,Unit-Priced
13396,6822,,550.0,Unit-Priced
13397,6823,,700.0,Unit-Priced
13398,6824,,600.0,Unit-Priced
13399,6825,,750.0,Unit-Priced
13400,6826,,600.0,Unit-Priced
13401,6827,,750.0,Unit-Priced
13402,6828,,750.0,Unit-Priced
13403,6829,,1000.0,Unit-Priced
13404,6834,,5.18,Unit-Priced
13405,6835,,10.35,Unit-Priced
13406,6837,,1.35,Unit-Priced
13407,6838,,7.02,Unit-Priced
13408,6839,,12.04,Unit-Priced
13409,6841,,4.87,Unit-Priced
13410,6842,,8.63,Unit-Priced
13411,6848,,10.35,Unit-Priced
13412,6849,,700.0,Unit-Priced
13413,6851,,4.52,Unit-Priced
13414,6855,,7.0,Unit-Priced
13415,6857,,7.0,Unit-Priced
13416,6861,,550.0,Unit-Priced
13417,6862,,700.0,Unit-Priced
13418,6863,,48.0,Unit-Priced
13419,6864,,90.0,Unit-Priced
13420,6865,,25.0,Unit-Priced
13421,6867,,30.0,Unit-Priced
13422,6869,,5.17,Unit-Priced
13423,6870,,10.33,Unit-Priced
13424,6872,,4.05,Unit-Priced
13425,6873,,8.05,Unit-Priced
13426,6875,,10.25,Unit-Priced
13427,6878,,8.0,Unit-Priced
13428,6885,,4.38,Unit-Priced
13429,6886,,8.66,Unit-Priced
13430,6887,,4.58,Unit-Priced
13431,6889,,8.0,Unit-Priced
13432,6890,,12.0,Unit-Priced
13433,6891,,12.0,Unit-Priced
13434,6892,,7.0,Unit-Priced
13435,6893,,5.0,Unit-Priced
13436,6894,,11.0,Unit-Priced
13437,6895,,6.5,Unit-Priced
13438,6896,,12.0,Unit-Priced
13439,6897,,7.0,Unit-Priced
13440,6898,,35.11,Unit-Priced
13441,6899,,4.03,Unit-Priced
13442,6900,,7.0,Unit-Priced
13443,6901,,8.02,Unit-Priced
13444,6902,,5.02,Unit-Priced
13445,6904,,6.5,Unit-Priced
13446,6906,,5.0,Unit-Priced
13447,6907,,8.0,Unit-Priced
13448,6908,,4.02,Unit-Priced
13449,6909,,7.03,Unit-Priced
13450,6910,,5.0,Unit-Priced
13451,6911,,8.0,Unit-Priced
13452,6912,,7.0,Unit-Priced
13453,6913,,9.0,Unit-Priced
13454,6914,,5.0,Unit-Priced
13455,6915,,8.0,Unit-Priced
13456,6916,,10.0,Unit-Priced
13457,6917,,7.0,Unit-Priced
13458,6918,,10.0,Unit-Priced
13459,6920,,5.0,Unit-Priced
13460,6921,,8.0,Unit-Priced
13461,6922,,10.0,Unit-Priced
13462,6923,,14.0,Unit-Priced
13463,6924,,6.0,Unit-Priced
13464,6925,,9.0,Unit-Priced
13465,6926,,6.0,Unit-Priced
13466,6927,,7.0,Unit-Priced
13467,6928,,9.5,Unit-Priced
13468,6930,,10.0,Unit-Priced
13469,6931,,4.0,Unit-Priced
13470,6932,,7.0,Unit-Priced
13471,6933,,10.0,Unit-Priced
13472,6934,,7.0,Unit-Priced
13473,6935,,10.0,Unit-Priced
13474,6936,,9.45,Unit-Priced
13475,6937,,11.81,Unit-Priced
13476,6938,,7.08,Unit-Priced
13477,6939,,10.63,Unit-Priced
13478,6940,,4.0,Unit-Priced
13479,6941,,6.0,Unit-Priced
13480,6942,,6.0,Unit-Priced
13481,6943,,9.0,Unit-Priced
13482,6945,,5.0,Unit-Priced
13483,6946,,8.0,Unit-Priced
13484,6947,,6.5,Unit-Priced
13485,6948,,9.0,Unit-Priced
13486,6952,,2.5,Unit-Priced
13487,6953,,6.0,Unit-Priced
13488,6954,,8.0,Unit-Priced
13489,6955,,5.0,Unit-Priced
13490,6956,,6.0,Unit-Priced
13491,6957,,7.0,Unit-Priced
13492,6958,,8.0,Unit-Priced
13493,6960,,5.0,Unit-Priced
13494,6961,,8.0,Unit-Priced
13495,6962,,5.0,Unit-Priced
13496,6963,,7.0,Unit-Priced
13497,6964,,10.0,Unit-Priced
13498,6965,,7.02,Unit-Priced
13499,6966,,9.03,Unit-Priced
13500,6968,,5.02,Unit-Priced
13501,6969,,8.02,Unit-Priced
13502,6970,,7.0,Unit-Priced
13503,6971,,10.0,Unit-Priced
13504,6972,,5.0,Unit-Priced
13505,6973,,8.0,Unit-Priced
13506,6974,,6.0,Unit-Priced
13507,6975,,9.0,Unit-Priced
13508,6976,,6.02,Unit-Priced
13509,6977,,8.03,Unit-Priced
13510,6978,,10.0,Unit-Priced
13511,6979,,14.0,Unit-Priced
13512,6980,,8.02,Unit-Priced
13513,6981,,10.03,Unit-Priced
13514,6982,,7.0,Unit-Priced
13515,6983,,6.0,Unit-Priced
13516,6984,,9.0,Unit-Priced
13517,6985,,7.0,Unit-Priced
13518,6986,,10.0,Unit-Priced
13519,6990,,6.5,Unit-Priced
13520,6991,,9.0,Unit-Priced
13521,6992,,10.0,Unit-Priced
13522,6993,,14.0,Unit-Priced
13523,6994,,4.5,Unit-Priced
13524,6995,,4.02,Unit-Priced
13525,6996,,6.02,Unit-Priced
13526,6997,,9.03,Unit-Priced
13527,6998,,4.01,Unit-Priced
13528,6999,,7.02,Unit-Priced
13529,7000,,7.02,Unit-Priced
13530,7001,,9.03,Unit-Priced
13531,7003,,10.0,Unit-Priced
13532,7004,,14.0,Unit-Priced
13533,7005,,8.0,Unit-Priced
13534,7007,,7.0,Unit-Priced
13535,7008,,10.0,Unit-Priced
13536,7011,,5.0,Unit-Priced
13537,7012,,8.0,Unit-Priced
13538,7013,,10.0,Unit-Priced
13539,7014,,14.0,Unit-Priced
13540,7015,,7.0,Unit-Priced
13541,7016,,7.0,Unit-Priced
13542,7017,,9.0,Unit-Priced
13543,7019,,5.0,Unit-Priced
13544,7020,,8.0,Unit-Priced
13545,7021,,6.5,Unit-Priced
13546,7022,,9.0,Unit-Priced
13547,7023,,7.0,Unit-Priced
13548,7024,,10.0,Unit-Priced
13549,7026,,5.03,Unit-Priced
13550,7027,,8.0,Unit-Priced
13551,7029,,10.0,Unit-Priced
13552,7030,,14.0,Unit-Priced
13553,7031,,7.0,Unit-Priced
13554,7032,,9.0,Unit-Priced
13555,7033,,5.02,Unit-Priced
13556,7034,,8.02,Unit-Priced
13557,7035,,5.0,Unit-Priced
13558,7036,,7.02,Unit-Priced
13559,7037,,9.03,Unit-Priced
13560,7038,,7.0,Unit-Priced
13561,7039,,8.03,Unit-Priced
13562,7040,,10.03,Unit-Priced
13563,7041,,7.0,Unit-Priced
13564,7042,,8.0,Unit-Priced
13565,7043,,5.0,Unit-Priced
13566,7044,,5.45,Unit-Priced
13567,7045,,4.0,Unit-Priced
13568,7046,,13.01,Unit-Priced
13569,7047,,11.01,Unit-Priced
13570,7048,,7.0,Unit-Priced
13571,7049,,10.0,Unit-Priced
13572,7050,,7.0,Unit-Priced
13573,7051,,4.0,Unit-Priced
13574,7052,,12.0,Unit-Priced
13575,7053,,7.0,Unit-Priced
13576,7054,,4.0,Unit-Priced
13577,7056,,20.0,Unit-Priced
13578,7058,,2.0,Unit-Priced
13579,7059,,4.02,Unit-Priced
13580,7060,,3.27,Unit-Priced
13581,7063,,5.0,Unit-Priced
13582,7065,,6.0,Unit-Priced
13583,7066,,16.0,Unit-Priced
13584,7068,,7.0,Unit-Priced
13585,7069,,2.15,Unit-Priced
13586,7071,,2.0,Unit-Priced
13587,7072,,5.0,Unit-Priced
13588,7075,,2.0,Unit-Priced
13589,7077,,0.51,Unit-Priced
13590,7078,,1.33,Unit-Priced
13591,7081,,2.52,Unit-Priced
13592,7082,,1.38,Unit-Priced
13593,7083,,0.78,Unit-Priced
13594,7084,,12.0,Unit-Priced
13595,7085,,7.0,Unit-Priced
13596,7086,,10.0,Unit-Priced
13597,7087,,14.0,Unit-Priced
13598,7088,,12.0,Unit-Priced
13599,7089,,14.09,Unit-Priced
13600,7090,,7.05,Unit-Priced
13601,7091,,12.09,Unit-Priced
13602,7092,,13.0,Unit-Priced
13603,7093,,6.0,Unit-Priced
13604,7094,,11.0,Unit-Priced
13605,7095,,14.0,Unit-Priced
13606,7096,,7.0,Unit-Priced
13607,7097,,12.0,Unit-Priced
13608,7098,,15.04,Unit-Priced
13609,7103,,10.5,Unit-Priced
13610,7104,,14.0,Unit-Priced
13611,7105,,7.0,Unit-Priced
13612,7106,,12.0,Unit-Priced
13613,7107,,7.0,Unit-Priced
13614,7108,,12.0,Unit-Priced
13615,7109,,5.0,Unit-Priced
13616,7110,,10.0,Unit-Priced
13617,7113,,10.0,Unit-Priced
13618,7114,,14.0,Unit-Priced
13619,7115,,12.0,Unit-Priced
13620,7116,,14.0,Unit-Priced
13621,7117,,7.0,Unit-Priced
